player_id,salary,player_name,Age,Pos,Tm,G,GS,MP,TrV,EFF,Tm_use_total,eFGp,FG,FGA,FGp,X3P,X3PA,X3Pp,X2P,X2PA,X2Pp,FT,FTA,FTp,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FTF,PTS_per_game,Tm_FGA,Tm_MP,Tm_FTA,Tm_G,Tm_TOV,ASTTOVR,FG_MP,FGA_MP,FGp_MP,X3P_MP,X3PA_MP,X3Pp_MP,X2P_MP,X2PA_MP,X2Pp_MP,FT_MP,FTA_MP,FTp_MP,ORB_MP,DRB_MP,TRB_MP,AST_MP,STL_MP,BLK_MP,TOV_MP,PF_MP,PTS_per_MP,FTF_MP,Creds,ApproxV
411,1378242,Royce O'Neale,25,SF,UTA,82,16,1671,470.5333,722.1463,0.1104,0.5743,163,343,0.4752,68,176,0.3864,95,167,0.5689,32,42,0.7619,22,263,285,124,54,24,70,172,426,0.1224,5.1951,7082,19755,2092,82,1240,1.7714,0.0975,0.2053,3e-4,0.0407,0.1053,2e-4,0.0569,0.0999,3e-4,0.0192,0.0251,5e-4,0.0132,0.1574,0.1706,0.0742,0.0323,0.0144,0.0419,0.1029,0.2549,1e-4,653,6.1513
468,14800000,Ricky Rubio,28,PG,UTA,68,67,1899,483.7409,1153.3529,0.2274,0.4582,295,730,0.4041,79,254,0.311,216,476,0.4538,195,228,0.8553,33,210,243,416,91,10,180,180,864,0.3123,12.7059,7082,19755,2092,82,1240,2.3111,0.1553,0.3844,2e-4,0.0416,0.1338,2e-4,0.1137,0.2507,2e-4,0.1027,0.1201,5e-4,0.0174,0.1106,0.128,0.2191,0.0479,0.0053,0.0948,0.0948,0.455,2e-4,976,8.3151
477,5250000,Thabo Sefolosha,34,SF,UTA,50,2,609,103.758,301.5,0.1289,0.5906,71,149,0.4765,34,78,0.4359,37,71,0.5211,14,22,0.6364,8,115,123,27,43,5,25,41,190,0.1477,3.8,7082,19755,2092,82,1240,1.08,0.1166,0.2447,8e-4,0.0558,0.1281,7e-4,0.0608,0.1166,9e-4,0.023,0.0361,0.001,0.0131,0.1888,0.202,0.0443,0.0706,0.0082,0.0411,0.0673,0.312,2e-4,277,3.2333
528,3360000,Ekpe Udoh,31,C,UTA,51,1,320,159.5635,244.7451,0.1312,0.6944,50,72,0.6944,0,0,0,50,72,0.6944,19,30,0.6333,27,63,90,28,10,31,13,36,119,0.4167,2.3333,7082,19755,2092,82,1240,2.1538,0.1562,0.225,0.0022,0,0,0,0.1562,0.225,0.0022,0.0594,0.0938,0.002,0.0844,0.1969,0.2812,0.0875,0.0312,0.0969,0.0406,0.1125,0.3719,0.0013,232,2.8307
10,22347015,LaMarcus Aldridge,33,C,SAS,81,81,2687,344.0344,2115.2222,0.2694,0.5224,684,1319,0.5186,10,42,0.2381,674,1277,0.5278,349,412,0.8471,251,493,744,194,43,107,144,179,1727,0.3124,21.321,7248,19805,1720,82,992,1.3472,0.2546,0.4909,2e-4,0.0037,0.0156,1e-4,0.2508,0.4753,2e-4,0.1299,0.1533,3e-4,0.0934,0.1835,0.2769,0.0722,0.016,0.0398,0.0536,0.0666,0.6427,1e-4,1973,14.097
46,6153846,Marco Belinelli,32,SG,SAS,79,1,1815,274.064,784.0886,0.1981,0.5196,285,690,0.413,147,395,0.3722,138,295,0.4678,112,124,0.9032,16,182,198,132,35,8,72,121,829,0.1797,10.4937,7248,19805,1720,82,992,1.8333,0.157,0.3802,2e-4,0.081,0.2176,2e-4,0.076,0.1625,3e-4,0.0617,0.0683,5e-4,0.0088,0.1003,0.1091,0.0727,0.0193,0.0044,0.0397,0.0667,0.4567,1e-4,713,6.5705
50,7000000,Davis Bertans,26,PF,SAS,76,12,1632,478.1468,781.4342,0.1409,0.6104,204,453,0.4503,145,338,0.429,59,115,0.513,53,60,0.8833,23,241,264,100,35,33,43,133,606,0.1325,7.9737,7248,19805,1720,82,992,2.3256,0.125,0.2776,3e-4,0.0888,0.2071,3e-4,0.0362,0.0705,3e-4,0.0325,0.0368,5e-4,0.0141,0.1477,0.1618,0.0613,0.0214,0.0202,0.0263,0.0815,0.3713,1e-4,739,6.7494
131,2487000,Dante Cunningham,31,PF,SAS,64,21,928,212.7492,384.6562,0.0892,0.5696,75,158,0.4747,30,65,0.4615,45,93,0.4839,14,18,0.7778,48,140,188,50,27,13,22,71,194,0.1139,3.0312,7248,19805,1720,82,992,2.2727,0.0808,0.1703,5e-4,0.0323,0.07,5e-4,0.0485,0.1002,5e-4,0.0151,0.0194,8e-4,0.0517,0.1509,0.2026,0.053900000000000003,0.0291,0.014,0.0237,0.0765,0.2091,1e-4,363,3.9601
145,27739975,DeMar DeRozan,29,SG,SAS,77,77,2688,546.3603,1934.4156,0.2794,0.4832,631,1313,0.4806,7,45,0.1556,624,1268,0.4921,366,441,0.8299,54,408,462,475,86,36,199,177,1635,0.3359,21.2338,7248,19805,1720,82,992,2.3869,0.2347,0.4885,2e-4,0.0026,0.0167,1e-4,0.2321,0.4717,2e-4,0.1362,0.1641,3e-4,0.0201,0.1518,0.1719,0.1767,0.032,0.0134,0.074,0.0658,0.6083,1e-4,1738,12.8179
168,77250,Drew Eubanks,21,PF,SAS,23,0,113,126.1236,75.6522,0.1548,0.5769,15,26,0.5769,0,0,0,15,26,0.5769,11,13,0.8462,6,28,34,7,2,5,8,11,41,0.5,1.7826,7248,19805,1720,82,992,0.875,0.1327,0.2301,0.0051,0,0,0,0.1327,0.2301,0.0051,0.0973,0.115,0.0075,0.0531,0.2478,0.3009,0.0619,0.0177,0.0442,0.0708,0.0973,0.3628,0.0044,68,1.1276
181,3125000,Bryn Forbes,25,SG,SAS,82,81,2293,552.0555,990.0244,0.1738,0.5676,361,791,0.4564,176,413,0.4262,185,378,0.4894,69,78,0.8846,18,221,239,175,45,4,80,159,967,0.0986,11.7927,7248,19805,1720,82,992,2.1875,0.1574,0.345,2e-4,0.0768,0.1801,2e-4,0.0807,0.1648,2e-4,0.0301,0.034,4e-4,0.0078,0.0964,0.1042,0.0763,0.0196,0.0017,0.0349,0.0693,0.4217,0,911,7.8962
196,10087200,Rudy Gay,32,PF,SAS,69,51,1842,347.0304,1287.3478,0.221,0.5536,376,746,0.504,74,184,0.4022,302,562,0.5374,120,147,0.8163,63,407,470,182,54,34,114,159,946,0.1971,13.7101,7248,19805,1720,82,992,1.5965,0.2041,0.405,3e-4,0.0402,0.0999,2e-4,0.164,0.3051,3e-4,0.0651,0.0798,4e-4,0.0342,0.221,0.2552,0.0988,0.0293,0.0185,0.0619,0.0863,0.5136,1e-4,1175,9.5567
369,838464,Chimezie Metu,21,PF,SAS,29,0,145,101.2672,64.4828,0.2444,0.3276,19,58,0.3276,0,2,0,19,56,0.3393,13,17,0.7647,9,27,36,13,6,2,15,14,51,0.2931,1.7586,7248,19805,1720,82,992,0.8667,0.131,0.4,0.0023,0,0.0138,0,0.131,0.3862,0.0023,0.0897,0.1172,0.0053,0.0621,0.1862,0.2483,0.0897,0.0414,0.0138,0.1034,0.0966,0.3517,0.002,50,0.8954
374,11571429,Patrick Mills,30,PG,SAS,82,1,1908,374.6062,899.8659,0.1849,0.5452,282,663,0.4253,159,404,0.3936,123,259,0.4749,88,103,0.8544,24,158,182,245,49,10,93,129,811,0.1554,9.8902,7248,19805,1720,82,992,2.6344,0.1478,0.3475,2e-4,0.0833,0.2117,2e-4,0.0645,0.1357,2e-4,0.0461,0.054,4e-4,0.0126,0.0828,0.0954,0.1284,0.0257,0.0052,0.0487,0.0676,0.4251,1e-4,808,7.2167
388,99289,Donatas Motiejunas,28,PF,SAS,3,0,13,9.1891,5,0.3346,0.5,3,6,0.5,0,0,0,3,6,0.5,0,2,0,2,1,3,1,0,1,3,6,6,0.3333,2,7248,19805,1720,82,992,0.3333,0.2308,0.4615,0.0385,0,0,0,0.2308,0.4615,0.0385,0,0.1538,0,0.1538,0.0769,0.2308,0.0769,0,0.0769,0.2308,0.4615,0.4615,0.0256,3,0.1085
437,2165481,Quincy Pondexter,30,SF,SAS,53,0,292,120.8626,142.7547,0.1349,0.5517,29,58,0.5,6,18,0.3333,23,40,0.575,34,42,0.8095,8,38,46,24,11,1,13,24,98,0.7241,1.8491,7248,19805,1720,82,992,1.8462,0.0993,0.1986,0.0017,0.0205,0.0616,0.0011,0.0788,0.137,0.002,0.1164,0.1438,0.0028,0.0274,0.1301,0.1575,0.0822,0.0377,0.0034,0.0445,0.0822,0.3356,0.0025,130,1.8333
436,2947320,Jakob Poeltl,23,C,SAS,77,24,1273,567.6855,876.3766,0.1309,0.6448,187,290,0.6448,0,0,0,187,290,0.6448,49,92,0.5326,178,232,410,93,29,68,48,124,423,0.3172,5.4935,7248,19805,1720,82,992,1.9375,0.1469,0.2278,5e-4,0,0,0,0.1469,0.2278,5e-4,0.0385,0.0723,4e-4,0.1398,0.1822,0.3221,0.0731,0.0228,0.0534,0.0377,0.0974,0.3323,2e-4,829,7.3569
540,2360160,Lonnie Walker,20,SG,SAS,17,0,118,96.0889,48.7647,0.203,0.4022,16,46,0.3478,5,13,0.3846,11,33,0.3333,8,10,0.8,0,17,17,9,7,3,4,7,45,0.2174,2.6471,7248,19805,1720,82,992,2.25,0.1356,0.3898,0.0029,0.0424,0.1102,0.0033,0.0932,0.2797,0.0028,0.0678,0.0847,0.0068,0,0.1441,0.1441,0.0763,0.0593,0.0254,0.0339,0.0593,0.3814,0.0018,45,0.8274
549,1667160,Derrick White,24,PG,SAS,67,55,1728,564.4735,974.5522,0.1769,0.523,260,543,0.4788,48,142,0.338,212,401,0.5287,95,123,0.7724,35,212,247,263,67,47,97,145,663,0.2265,9.8955,7248,19805,1720,82,992,2.7113,0.1505,0.3142,3e-4,0.0278,0.0822,2e-4,0.1227,0.2321,3e-4,0.055,0.0712,4e-4,0.0203,0.1227,0.1429,0.1522,0.0388,0.0272,0.0561,0.0839,0.3837,1e-4,879,7.6873
30,1378242,Dwayne Bacon,23,SG,CHO,43,13,759,326.7846,321.5814,0.1677,0.5486,122,257,0.4747,38,87,0.4368,84,170,0.4941,34,46,0.7391,8,81,89,47,12,5,18,72,316,0.179,7.3488,7362,19830,1895,82,1001,2.6111,0.1607,0.3386,6e-4,0.0501,0.1146,6e-4,0.1107,0.224,7e-4,0.0448,0.0606,0.001,0.0105,0.1067,0.1173,0.0619,0.0158,0.0066,0.0237,0.0949,0.4163,2e-4,304,3.4669
39,24000000,Nicolas Batum,30,SF,CHO,75,72,2354,416.1808,1127.44,0.1316,0.5534,253,562,0.4502,116,298,0.3893,137,264,0.5189,77,89,0.8652,71,319,390,247,71,43,117,140,699,0.1584,9.32,7362,19830,1895,82,1001,2.1111,0.1075,0.2387,2e-4,0.0493,0.1266,2e-4,0.0582,0.1121,2e-4,0.0327,0.0378,4e-4,0.0302,0.1355,0.1657,0.1049,0.0302,0.0183,0.0497,0.0595,0.2969,1e-4,1012,8.5441
56,17000000,Bismack Biyombo,26,C,CHO,54,32,783,357.5456,467.3704,0.1267,0.5705,89,156,0.5705,0,0,0,89,156,0.5705,58,91,0.6374,81,166,247,33,11,41,34,103,236,0.5833,4.3704,7362,19830,1895,82,1001,0.9706,0.1137,0.1992,7e-4,0,0,0,0.1137,0.1992,7e-4,0.0741,0.1162,8e-4,0.1034,0.212,0.3155,0.0421,0.014,0.0524,0.0434,0.1315,0.3014,7e-4,434,4.5279
74,3206640,Miles Bridges,20,SF,CHO,80,25,1696,587.8516,825.375,0.1513,0.5274,237,511,0.4638,65,200,0.325,172,311,0.5531,58,77,0.7532,67,256,323,95,55,49,50,111,597,0.1507,7.4625,7362,19830,1895,82,1001,1.9,0.1397,0.3013,3e-4,0.0383,0.1179,2e-4,0.1014,0.1834,3e-4,0.0342,0.0454,4e-4,0.0395,0.1509,0.1904,0.056,0.0324,0.0289,0.0295,0.0654,0.352,1e-4,776,7.0013
109,77250,Joe Chealey,23,PG,CHO,1,0,8,5.2715,1,0.1617,0.3333,1,3,0.3333,0,0,0,1,3,0.3333,0,0,0,0,0,0,1,0,0,0,1,2,0,2,7362,19830,1895,82,1001,Inf,0.125,0.375,0.0417,0,0,0,0.125,0.375,0.0417,0,0,0,0,0,0,0.125,0,0,0,0.125,0.25,0,1,0.0476
210,988464,Devonte Graham,23,PG,CHO,46,3,676,283.5537,272.3478,0.1698,0.4213,74,216,0.3426,34,121,0.281,40,95,0.4211,35,46,0.7609,10,53,63,121,23,2,30,48,217,0.213,4.7174,7362,19830,1895,82,1001,4.0333,0.1095,0.3195,5e-4,0.0503,0.179,4e-4,0.0592,0.1405,6e-4,0.0518,0.068,0.0011,0.0148,0.0784,0.0932,0.179,0.034,0.003,0.0444,0.071,0.321,3e-4,243,2.9308
240,1496500,Willy Hernangomez,24,C,CHO,58,3,812,461.7319,641,0.2211,0.5441,153,295,0.5186,15,39,0.3846,138,256,0.5391,100,144,0.6944,117,194,311,60,16,20,58,98,421,0.4881,7.2586,7362,19830,1895,82,1001,1.0345,0.1884,0.3633,6e-4,0.0185,0.048,5e-4,0.17,0.3153,7e-4,0.1232,0.1773,9e-4,0.1441,0.2389,0.383,0.0739,0.0197,0.0246,0.0714,0.1207,0.5185,6e-4,584,5.6571
301,3627842,Frank Kaminsky,25,C,CHO,47,0,755,371.203,466.1277,0.2205,0.547,138,298,0.4631,50,139,0.3597,88,159,0.5535,79,107,0.7383,39,124,163,63,12,12,41,68,405,0.3591,8.617,7362,19830,1895,82,1001,1.5366,0.1828,0.3947,6e-4,0.0662,0.1841,5e-4,0.1166,0.2106,7e-4,0.1046,0.1417,0.001,0.0517,0.1642,0.2159,0.0834,0.0159,0.0159,0.0543,0.0901,0.5364,5e-4,426,4.4652
304,13000000,Michael Kidd-Gilchrist,25,PF,CHO,64,3,1179,433.591,602.3281,0.157,0.5,158,332,0.4759,16,47,0.3404,142,285,0.4982,95,123,0.7724,88,158,246,61,32,39,43,156,427,0.3705,6.6719,7362,19830,1895,82,1001,1.4186,0.134,0.2816,4e-4,0.0136,0.0399,3e-4,0.1204,0.2417,4e-4,0.0806,0.1043,7e-4,0.0746,0.134,0.2087,0.0517,0.0271,0.0331,0.0365,0.1323,0.3622,3e-4,560,5.4818
316,7000000,Jeremy Lamb,26,SG,CHO,79,55,2250,602.1332,1355.9873,0.2249,0.499,431,979,0.4402,115,330,0.3485,316,649,0.4869,231,260,0.8885,65,369,434,172,88,32,80,140,1208,0.2656,15.2911,7362,19830,1895,82,1001,2.15,0.1916,0.4351,2e-4,0.0511,0.1467,2e-4,0.1404,0.2884,2e-4,0.1027,0.1156,4e-4,0.0289,0.164,0.1929,0.0764,0.0391,0.0142,0.0356,0.0622,0.5369,1e-4,1277,10.1724
344,2512601,Shelvin Mack,28,"PG, PG","CHO, MEM",57,3,1246,316.8164,500.8421,0.4051,0.4615,163,403,0.4045,46,130,0.3538,117,273,0.4286,58,84,0.6905,18,86,104,183,47,4,66,84,430,0.2084,7.5439,7362,19830,1895,82,1001,2.7727,0.1308,0.3234,3e-4,0.0369,0.1043,3e-4,0.0939,0.2191,3e-4,0.0465,0.0674,6e-4,0.0144,0.069,0.0835,0.1469,0.0377,0.0032,0.053,0.0674,0.3451,2e-4,436,4.5436
346,77250,JP Macura,23,SG,CHO,2,0,17,17.5374,5,0.2283,0.3333,3,9,0.3333,0,4,0,3,5,0.6,0,0,0,0,3,3,2,0,0,0,0,6,0,3,7362,19830,1895,82,1001,Inf,0.1765,0.5294,0.0196,0,0.2353,0,0.1765,0.2941,0.0353,0,0,0,0,0.1765,0.1765,0.1176,0,0,0,0,0.3529,0,5,0.1592
379,3447480,Malik Monk,20,SG,CHO,73,0,1258,474.5854,590.8219,0.2457,0.4804,227,586,0.3874,109,330,0.3303,118,256,0.4609,90,102,0.8824,16,121,137,117,37,19,86,106,653,0.1741,8.9452,7362,19830,1895,82,1001,1.3605,0.1804,0.4658,3e-4,0.0866,0.2623,3e-4,0.0938,0.2035,4e-4,0.0715,0.0811,7e-4,0.0127,0.0962,0.1089,0.093,0.0294,0.0151,0.0684,0.0843,0.5191,1e-4,506,5.0803
424,5000000,Tony Parker,36,PG,CHO,56,0,1003,63.5379,563.6607,0.2548,0.4741,213,463,0.46,13,51,0.2549,200,412,0.4854,91,124,0.7339,14,69,83,207,21,7,75,53,530,0.2678,9.4643,7362,19830,1895,82,1001,2.76,0.2124,0.4616,5e-4,0.013,0.0508,3e-4,0.1994,0.4108,5e-4,0.0907,0.1236,7e-4,0.014,0.0688,0.0828,0.2064,0.0209,0.007,0.0748,0.0528,0.5284,3e-4,490,4.9594
539,12000000,Kemba Walker,28,PG,CHO,82,82,2863,593.353,2057.4268,0.3153,0.5113,731,1684,0.4341,260,731,0.3557,471,953,0.4942,380,450,0.8444,52,309,361,484,102,34,211,131,2102,0.2672,25.6341,7362,19830,1895,82,1001,2.2938,0.2553,0.5882,2e-4,0.0908,0.2553,1e-4,0.1645,0.3329,2e-4,0.1327,0.1572,3e-4,0.0182,0.1079,0.1261,0.1691,0.0356,0.0119,0.0737,0.0458,0.7342,1e-4,1849,13.4271
554,14087500,Marvin Williams,32,PF,CHO,75,75,2133,315.1657,989.3733,0.149,0.5291,275,652,0.4218,140,382,0.3665,135,270,0.5,66,86,0.7674,76,331,407,92,71,61,47,156,756,0.1319,10.08,7362,19830,1895,82,1001,1.9574,0.1289,0.3057,2e-4,0.0656,0.1791,2e-4,0.0633,0.1266,2e-4,0.0309,0.0403,4e-4,0.0356,0.1552,0.1908,0.0431,0.0333,0.0286,0.022,0.0731,0.3544,1e-4,943,8.1033
572,13528090,Cody Zeller,26,C,CHO,49,47,1243,486.0398,824.7347,0.1627,0.5594,190,345,0.5507,6,22,0.2727,184,323,0.5697,111,141,0.7872,110,223,333,102,38,41,62,164,497,0.4087,10.1429,7362,19830,1895,82,1001,1.6452,0.1529,0.2776,4e-4,0.0048,0.0177,2e-4,0.148,0.2599,5e-4,0.0893,0.1134,6e-4,0.0885,0.1794,0.2679,0.0821,0.0306,0.033,0.0499,0.1319,0.3998,3e-4,764,6.9199
8,77250,DeVaughn Akoon-Purcell,25,SG,DEN,7,0,22,24.9796,10.7143,0.25,0.3,3,10,0.3,0,4,0,3,6,0.5,1,2,0.5,1,3,4,6,2,0,2,4,7,0.2,1,7384,19730,1714,82,1102,3,0.1364,0.4545,0.0136,0,0.1818,0,0.1364,0.2727,0.0227,0.0455,0.0909,0.0227,0.0455,0.1364,0.1818,0.2727,0.0909,0,0.0909,0.1818,0.3182,0.0091,9,0.2474
37,11830358,Will Barton,28,SG,DEN,43,38,1189,343.2113,563.4884,0.2003,0.475,185,460,0.4022,67,196,0.3418,118,264,0.447,57,74,0.7703,32,167,199,124,18,22,65,82,494,0.1609,11.4884,7384,19730,1714,82,1102,1.9077,0.1556,0.3869,3e-4,0.0563,0.1648,3e-4,0.0992,0.222,4e-4,0.0479,0.0622,6e-4,0.0269,0.1405,0.1674,0.1043,0.0151,0.0185,0.0547,0.069,0.4155,1e-4,500,5.0351
45,1773840,Malik Beasley,22,SG,DEN,81,18,1879,581.8798,880.321,0.1866,0.5841,349,737,0.4735,163,405,0.4025,186,332,0.5602,56,66,0.8485,35,165,200,97,55,10,55,116,917,0.0896,11.321,7384,19730,1714,82,1102,1.7636,0.1857,0.3922,3e-4,0.0867,0.2155,2e-4,0.099,0.1767,3e-4,0.0298,0.0351,5e-4,0.0186,0.0878,0.1064,0.0516,0.0293,0.0053,0.0293,0.0617,0.488,0,826,7.337
126,2000000,Torrey Craig,28,SF,DEN,75,37,1503,373.4874,624.4133,0.1241,0.5262,160,362,0.442,61,188,0.3245,99,174,0.569,49,70,0.7,89,174,263,72,37,46,44,175,430,0.1934,5.7333,7384,19730,1714,82,1102,1.6364,0.1065,0.2409,3e-4,0.0406,0.1251,2e-4,0.0659,0.1158,4e-4,0.0326,0.0466,5e-4,0.0592,0.1158,0.175,0.0479,0.0246,0.0306,0.0293,0.1164,0.2861,1e-4,581,5.6352
205,56845,Brandon Goodwin,23,PG,DEN,16,0,57,45.3027,20.8125,0.2311,0.3043,6,23,0.2609,2,6,0.3333,4,17,0.2353,9,11,0.8182,1,2,3,14,0,0,3,7,23,0.4783,1.4375,7384,19730,1714,82,1102,4.6667,0.1053,0.4035,0.0046,0.0351,0.1053,0.0058,0.0702,0.2982,0.0041,0.1579,0.193,0.0144,0.0175,0.0351,0.0526,0.2456,0,0,0.0526,0.1228,0.4035,0.0084,18,0.4161
227,16517857,Gary Harris,24,SG,DEN,57,48,1639,482.1577,700.807,0.2002,0.4882,270,637,0.4239,82,242,0.3388,188,395,0.4759,115,144,0.7986,41,119,160,127,55,19,68,113,737,0.2261,12.9298,7384,19730,1714,82,1102,1.8676,0.1647,0.3887,3e-4,0.05,0.1477,2e-4,0.1147,0.241,3e-4,0.0702,0.0879,5e-4,0.025,0.0726,0.0976,0.0775,0.0336,0.0116,0.0415,0.0689,0.4497,1e-4,634,6.0166
239,2166360,Juan Hernangomez,23,PF,DEN,70,25,1358,460.6485,582.4714,0.1223,0.5446,138,314,0.4395,66,181,0.3646,72,133,0.5414,66,86,0.7674,64,201,265,55,27,24,37,94,408,0.2739,5.8286,7384,19730,1714,82,1102,1.4865,0.1016,0.2312,3e-4,0.0486,0.1333,3e-4,0.053,0.0979,4e-4,0.0486,0.0633,6e-4,0.0471,0.148,0.1951,0.0405,0.0199,0.0177,0.0272,0.0692,0.3004,2e-4,546,5.3787
291,25467250,Nikola Jokic,23,C,DEN,80,80,2504,725.6282,2555.9,0.2744,0.5452,616,1206,0.5108,83,270,0.3074,533,936,0.5694,289,352,0.821,228,637,865,580,108,55,248,228,1604,0.2919,20.05,7384,19730,1714,82,1102,2.3387,0.246,0.4816,2e-4,0.0331,0.10780000000000001,1e-4,0.2129,0.3738,2e-4,0.1154,0.1406,3e-4,0.0911,0.2544,0.3454,0.2316,0.0431,0.022,0.099,0.0911,0.6406,1e-4,2311,15.872
341,1874640,Tyler Lydon,22,PF,DEN,25,0,94,74.5456,37.84,0.1059,0.6111,9,18,0.5,4,10,0.4,5,8,0.625,1,3,0.3333,7,11,18,6,2,0,4,10,23,0.1667,0.92,7384,19730,1714,82,1102,1.5,0.0957,0.1915,0.0053,0.0426,0.1064,0.0043,0.0532,0.0851,0.0066,0.0106,0.0319,0.0035,0.0745,0.117,0.1915,0.0638,0.0213,0,0.0426,0.1064,0.2447,0.0018,34,0.6705
342,3364249,Trey Lyles,23,PF,DEN,64,2,1120,458.3504,607.9375,0.2341,0.4697,207,495,0.4182,51,200,0.255,156,295,0.5288,81,116,0.6983,44,202,246,87,30,23,68,93,546,0.2343,8.5312,7384,19730,1714,82,1102,1.2794,0.1848,0.442,4e-4,0.0455,0.1786,2e-4,0.1393,0.2634,5e-4,0.0723,0.1036,6e-4,0.0393,0.1804,0.2196,0.0777,0.0268,0.0205,0.0607,0.083,0.4875,2e-4,541,5.3417
375,29230769,Paul Millsap,33,PF,DEN,70,65,1895,290.9405,1253.6429,0.196,0.5278,322,665,0.4842,58,159,0.3648,264,506,0.5217,181,249,0.7269,153,352,505,141,83,54,95,183,883,0.3744,12.6143,7384,19730,1714,82,1102,1.4842,0.1699,0.3509,3e-4,0.0306,0.0839,2e-4,0.1393,0.267,3e-4,0.0955,0.1314,4e-4,0.0807,0.1858,0.2665,0.0744,0.0438,0.0285,0.0501,0.0966,0.466,2e-4,1160,9.4651
386,1349383,Monte Morris,23,PG,DEN,82,6,1970,613.5117,1046.3659,0.1712,0.5598,346,702,0.4929,94,227,0.4141,252,475,0.5305,65,81,0.8025,35,159,194,297,73,4,52,102,851,0.1154,10.378,7384,19730,1714,82,1102,5.7115,0.1756,0.3563,3e-4,0.0477,0.1152,2e-4,0.1279,0.2411,3e-4,0.033,0.0411,4e-4,0.0178,0.0807,0.0985,0.1508,0.0371,0.002,0.0264,0.0518,0.432,1e-4,995,8.4362
392,3499800,Jamal Murray,21,PG,DEN,75,74,2447,699.4539,1444.8933,0.2494,0.5021,513,1173,0.4373,152,414,0.3671,361,759,0.4756,189,223,0.8475,65,252,317,363,67,27,158,153,1367,0.1901,18.2267,7384,19730,1714,82,1102,2.2975,0.2096,0.4794,2e-4,0.0621,0.1692,2e-4,0.1475,0.3102,2e-4,0.0772,0.0911,3e-4,0.0266,0.103,0.1295,0.1483,0.0274,0.011,0.0646,0.0625,0.5586,1e-4,1289,10.244
434,12917808,Mason Plumlee,28,C,DEN,82,17,1731,518.0703,1277.4634,0.1616,0.595,262,442,0.5928,2,10,0.2,260,432,0.6019,111,198,0.5606,165,359,524,243,66,76,126,252,637,0.448,7.7683,7384,19730,1714,82,1102,1.9286,0.1514,0.2553,3e-4,0.0012,0.0058,1e-4,0.1502,0.2496,3e-4,0.0641,0.1144,3e-4,0.0953,0.2074,0.3027,0.1404,0.0381,0.0439,0.0728,0.1456,0.368,3e-4,1153,9.4222
515,2029463,Isaiah Thomas,29,SG,DEN,12,0,181,63.6344,62.5,0.3041,0.404,34,99,0.3434,12,43,0.2791,22,56,0.3929,17,27,0.6296,5,8,13,23,5,1,18,17,97,0.2727,8.0833,7384,19730,1714,82,1102,1.2778,0.1878,0.547,0.0019,0.0663,0.2376,0.0015,0.1215,0.3094,0.0022,0.0939,0.1492,0.0035,0.0276,0.0442,0.0718,0.1271,0.0276,0.0055,0.0994,0.0939,0.5359,0.0015,46,0.8411
532,838464,Jarred Vanderbilt,19,PF,DEN,17,0,69,81.7033,42.5294,0.1943,0.4737,9,19,0.4737,0,1,0,9,18,0.5,6,10,0.6,7,16,23,3,6,1,8,8,24,0.5263,1.4118,7384,19730,1714,82,1102,0.375,0.1304,0.2754,0.0069,0,0.0145,0,0.1304,0.2609,0.0072,0.087,0.1449,0.0087,0.1014,0.2319,0.3333,0.0435,0.087,0.0145,0.1159,0.1159,0.3478,0.0076,35,0.6852
547,77250,Thomas Welsh,22,C,DEN,11,0,36,48.7155,19.9091,0.1765,0.6538,7,13,0.5385,3,7,0.4286,4,6,0.6667,1,2,0.5,0,4,4,5,0,0,1,3,18,0.1538,1.6364,7384,19730,1714,82,1102,5,0.1944,0.3611,0.015,0.0833,0.1944,0.0119,0.1111,0.1667,0.0185,0.0278,0.0556,0.0139,0,0.1111,0.1111,0.1389,0,0,0.0278,0.0833,0.5,0.0043,19,0.4334
570,284020,Nick Young,33,SG,DEN,4,0,37,7.2736,6.5,0.127,0.5,3,9,0.3333,3,8,0.375,0,1,0,0,0,0,0,1,1,2,0,1,2,4,9,0,2.25,7384,19730,1714,82,1102,1,0.0811,0.2432,0.009,0.0811,0.2162,0.0101,0,0.027,0,0,0,0,0,0.027,0.027,0.0541,0,0.027,0.0541,0.1081,0.2432,0,5,0.1592
21,77250,Kostas Antetokounmpo,21,PF,DAL,2,0,11,0,-0.5,0.2251,0,0,3,0,0,0,0,0,3,0,2,4,0.5,0,1,1,0,2,0,1,0,2,1.3333,1,7122,19780,2076,82,1167,0,0,0.2727,0,0,0,0,0,0.2727,0,0.1818,0.3636,0.0455,0,0.0909,0.0909,0,0.1818,0,0.0909,0,0.1818,0.1212,-1,0
300,3710850,Jose Juan,34,PG,DAL,38,0,752,136.053,495.1053,0.2809,0.4675,161,385,0.4182,38,128,0.2969,123,257,0.4786,55,78,0.7051,13,82,95,211,22,1,72,50,415,0.2026,10.9211,7122,19780,2076,82,1167,2.9306,0.2141,0.512,6e-4,0.0505,0.1702,4e-4,0.1636,0.3418,6e-4,0.0731,0.1037,9e-4,0.0173,0.109,0.1263,0.2806,0.0293,0.0013,0.0957,0.0665,0.5519,3e-4,425,4.4573
